modelversion,watershedID,iteration,calib_kge,valid_kge
19,7,1,0.936503,0.829473
19,7,2,0.943108,0.829836
19,7,3,0.938776,0.818103
19,7,4,0.940014,0.819932
19,7,5,0.937315,0.830529
19,7,6,0.916629,0.813415
19,7,7,0.942835,0.832338
19,7,8,0.914704,0.828224
19,7,9,0.942128,0.819842
19,7,10,0.923829,0.807786
19,7,11,0.940849,0.84841
19,7,12,0.911904,0.786255
19,7,13,0.943923,0.843995
19,7,14,0.937786,0.808229
19,7,15,0.935988,0.791287
19,7,16,0.934605,0.819725
19,7,17,0.946741,0.859372
19,7,18,0.944503,0.827092
19,7,19,0.940283,0.850577
19,7,20,0.933197,0.853456
19,8,1,0.88236,0.64446
19,8,2,0.890967,0.631766
19,8,3,0.884662,0.623194
19,8,4,0.885951,0.606563
19,8,5,0.883868,0.610016
19,8,6,0.890474,0.613604
19,8,7,0.878446,0.520335
19,8,8,0.885789,0.636304
19,8,9,0.882378,0.634217
19,8,10,0.887929,0.644468
19,8,11,0.877656,0.621969
19,8,12,0.87203,0.670405
19,8,13,0.886757,0.635513
19,8,14,0.886234,0.599688
19,8,15,0.88249,0.576175
19,8,16,0.884741,0.612417
19,8,17,0.877868,0.615811
19,8,18,0.876353,0.59134
19,8,19,0.877171,0.648541
19,8,20,0.88873,0.613854
19,9,1,0.926483,0.913465
19,9,2,0.913469,0.897389
19,9,3,0.931153,0.880661
19,9,4,0.926148,0.860465
19,9,5,0.861755,0.84723
19,9,6,0.911609,0.892188
19,9,7,0.92387,0.902568
19,9,8,0.910163,0.896289
19,9,9,0.923259,0.854141
19,9,10,0.886076,0.904063
19,9,11,0.917571,0.881289
19,9,12,0.883589,0.866281
19,9,13,0.890369,0.904431
19,9,14,0.913349,0.918038
19,9,15,0.925324,0.921873
19,9,16,0.90466,0.925054
19,9,17,0.915378,0.900844
19,9,18,0.917863,0.90767
19,9,19,0.905554,0.921066
19,9,20,0.92712,0.887654
19,10,1,0.932001,0.911786
19,10,2,0.931552,0.896824
19,10,3,0.935005,0.911327
19,10,4,0.934457,0.908218
19,10,5,0.920577,0.879097
19,10,6,0.927717,0.87643
19,10,7,0.932681,0.900862
19,10,8,0.933848,0.918966
19,10,9,0.93194,0.898263
19,10,10,0.931974,0.902857
19,10,11,0.927808,0.882169
19,10,12,0.934245,0.904008
19,10,13,0.932272,0.887741
19,10,14,0.933027,0.914709
19,10,15,0.934756,0.913097
19,10,16,0.926028,0.879475
19,10,17,0.923632,0.868304
19,10,18,0.929652,0.90088
19,10,19,0.925533,0.887465
19,10,20,0.927638,0.886485
19,11,1,0.847341,0.673811
19,11,2,0.85008,0.663293
19,11,3,0.819364,0.648965
19,11,4,0.849223,0.641539
19,11,5,0.869665,0.604389
19,11,6,0.859617,0.626134
19,11,7,0.869651,0.587555
19,11,8,0.778669,0.605149
19,11,9,0.776605,0.555918
19,11,10,0.85001,0.615261
19,11,11,0.859994,0.604335
19,11,12,0.852404,0.573381
19,11,13,0.856219,0.660261
19,11,14,0.843437,0.662587
19,11,15,0.842724,0.588318
19,11,16,0.860637,0.642209
19,11,17,0.841213,0.589243
19,11,18,0.770166,0.645871
19,11,19,0.860265,0.616094
19,11,20,0.761334,0.641198
19,12,1,0.819676,0.780623
19,12,2,0.792833,0.740159
19,12,3,0.814546,0.754045
19,12,4,0.8218,0.720456
19,12,5,0.807065,0.7485
19,12,6,0.794943,0.78387
19,12,7,0.808889,0.769605
19,12,8,0.805474,0.750512
19,12,9,0.800248,0.772474
19,12,10,0.808411,0.802895
19,12,11,0.813132,0.769516
19,12,12,0.784942,0.71352
19,12,13,0.820569,0.775032
19,12,14,0.815916,0.785429
19,12,15,0.801891,0.785959
19,12,16,0.808493,0.76472
19,12,17,0.807776,0.772028
19,12,18,0.781756,0.747508
19,12,19,0.808468,0.737956
19,12,20,0.793175,0.747319
20,1,1,0.89184,0.605248
20,1,2,0.89903,0.618659
20,1,3,0.892123,0.617709
20,1,4,0.879922,0.601404
20,1,5,0.893509,0.610698
20,1,6,0.893859,0.621582
20,1,7,0.875838,0.594945
20,1,8,0.891131,0.635445
20,1,9,0.893376,0.582735
20,1,10,0.89018,0.600921
20,1,11,0.881024,0.562657
20,1,12,0.892443,0.632739
20,1,13,0.881222,0.540876
20,1,14,0.885368,0.573894
20,1,15,0.891055,0.61599
20,1,16,0.879817,0.601806
20,1,17,0.883885,0.595749
20,1,18,0.889684,0.613168
20,1,19,0.891341,0.610792
20,1,20,0.892796,0.626844
20,2,1,0.919376,0.855149
20,2,2,0.917953,0.832422
20,2,3,0.926054,0.83438
20,2,4,0.927899,0.862768
20,2,5,0.913157,0.849945
20,2,6,0.908242,0.826291
20,2,7,0.91678,0.821307
20,2,8,0.916877,0.861857
20,2,9,0.929907,0.851047
20,2,10,0.931601,0.813385
20,2,11,0.918253,0.840879
20,2,12,0.929957,0.838656
20,2,13,0.931081,0.830521
20,2,14,0.92143,0.838656
20,2,15,0.932206,0.845649
20,2,16,0.929595,0.819312
20,2,17,0.901838,0.837199
20,2,18,0.923657,0.856029
20,2,19,0.911493,0.812989
20,2,20,0.93124,0.832759
20,3,1,0.898848,0.862176
20,3,2,0.899967,0.882534
20,3,3,0.896899,0.875713
20,3,4,0.892079,0.866637
20,3,5,0.898956,0.862464
20,3,6,0.897507,0.879926
20,3,7,0.906907,0.889043
20,3,8,0.902488,0.886873
20,3,9,0.898782,0.885123
20,3,10,0.896909,0.885875
20,3,11,0.899753,0.884372
20,3,12,0.885906,0.85828
20,3,13,0.891494,0.856714
20,3,14,0.903979,0.881597
20,3,15,0.895219,0.88111
20,3,16,0.90005,0.854823
20,3,17,0.890835,0.840205
20,3,18,0.901829,0.865624
20,3,19,0.908743,0.88341
20,3,20,0.897431,0.852346
20,4,1,0.900298,0.865269
20,4,2,0.901675,0.882804
20,4,3,0.89546,0.866003
20,4,4,0.901016,0.83497
20,4,5,0.902132,0.861273
20,4,6,0.90132,0.871803
20,4,7,0.901645,0.860275
20,4,8,0.899433,0.870208
20,4,9,0.897377,0.849008
20,4,10,0.899473,0.876097
20,4,11,0.895222,0.866037
20,4,12,0.894462,0.86613
20,4,13,0.89533,0.871419
20,4,14,0.900114,0.867373
20,4,15,0.897309,0.880682
20,4,16,0.903157,0.875353
20,4,17,0.899073,0.866816
20,4,18,0.900181,0.882684
20,4,19,0.901832,0.874292
20,4,20,0.894982,0.876223
20,5,1,0.912681,0.871938
20,5,2,0.904912,0.859653
20,5,3,0.905986,0.851865
20,5,4,0.894197,0.836704
20,5,5,0.882129,0.845111
20,5,6,0.901519,0.865497
20,5,7,0.889148,0.844562
20,5,8,0.912882,0.86644
20,5,9,0.906944,0.867033
20,5,10,0.894151,0.844209
20,5,11,0.910362,0.869135
20,5,12,0.911819,0.868145
20,5,13,0.911376,0.869178
20,5,14,0.905341,0.872929
20,5,15,0.900647,0.860263
20,5,16,0.90647,0.871529
20,5,17,0.895259,0.850661
20,5,18,0.895596,0.851161
20,5,19,0.897237,0.841055
20,5,20,0.898732,0.851592
20,6,1,0.911099,0.819163
20,6,2,0.925582,0.881826
20,6,3,0.924122,0.866901
20,6,4,0.924656,0.838008
20,6,5,0.920029,0.866502
20,6,6,0.918287,0.815537
20,6,7,0.922847,0.853109
20,6,8,0.92035,0.812341
20,6,9,0.916729,0.83266
20,6,10,0.912943,0.784402
20,6,11,0.920261,0.825056
20,6,12,0.920721,0.857273
20,6,13,0.921205,0.840433
20,6,14,0.919842,0.854748
20,6,15,0.918857,0.852528
20,6,16,0.908691,0.823976
20,6,17,0.923944,0.879093
20,6,18,0.909521,0.843836
20,6,19,0.917441,0.839443
20,6,20,0.921077,0.837944
20,7,1,0.939376,0.833725
20,7,2,0.939103,0.824628
20,7,3,0.947108,0.819044
20,7,4,0.942852,0.82438
20,7,5,0.93949,0.863445
20,7,6,0.908785,0.809462
20,7,7,0.941426,0.816691
20,7,8,0.943884,0.838441
20,7,9,0.942723,0.820507
20,7,10,0.933039,0.836702
20,7,11,0.942792,0.832821
20,7,12,0.912788,0.788214
20,7,13,0.942446,0.840285
20,7,14,0.939304,0.815109
20,7,15,0.947089,0.826671
20,7,16,0.935637,0.823319
20,7,17,0.946527,0.844481
20,7,18,0.944239,0.836344
20,7,19,0.931317,0.819902
20,7,20,0.935783,0.861259
20,8,1,0.881275,0.620209
20,8,2,0.883375,0.605496
20,8,3,0.886783,0.616896
20,8,4,0.880343,0.607546
20,8,5,0.886335,0.62304
20,8,6,0.881809,0.606784
20,8,7,0.889004,0.617861
20,8,8,0.884978,0.642346
20,8,9,0.876805,0.620089
20,8,10,0.87918,0.644615
20,8,11,0.877887,0.588905
20,8,12,0.87923,0.65189
20,8,13,0.882243,0.651357
20,8,14,0.869952,0.450834
20,8,15,0.87552,0.579016
20,8,16,0.873827,0.619758
20,8,17,0.890683,0.646858
20,8,18,0.890828,0.621368
20,8,19,0.875266,0.564809
20,8,20,0.867768,0.45573
20,9,1,0.926792,0.918236
20,9,2,0.9238,0.904827
20,9,3,0.926844,0.90878
20,9,4,0.905862,0.894386
20,9,5,0.85758,0.851039
20,9,6,0.920523,0.883558
20,9,7,0.890512,0.903147
20,9,8,0.925959,0.896439
20,9,9,0.91679,0.851523
20,9,10,0.903008,0.916509
20,9,11,0.918798,0.890794
20,9,12,0.924477,0.901337
20,9,13,0.910658,0.86315
20,9,14,0.923114,0.897111
20,9,15,0.928931,0.871364
20,9,16,0.923395,0.901123
20,9,17,0.900365,0.912461
20,9,18,0.897889,0.905136
20,9,19,0.916929,0.905364
20,9,20,0.913979,0.903476
20,10,1,0.932762,0.91301
20,10,2,0.933856,0.908204
20,10,3,0.932334,0.919094
20,10,4,0.921614,0.874716
20,10,5,0.928274,0.889548
20,10,6,0.934634,0.903071
20,10,7,0.932961,0.909634
20,10,8,0.93172,0.894122
20,10,9,0.93089,0.902074
20,10,10,0.92545,0.884213
20,10,11,0.929741,0.896201
20,10,12,0.932913,0.901894
20,10,13,0.932623,0.917069
20,10,14,0.931104,0.914919
20,10,15,0.93342,0.895759
20,10,16,0.926917,0.874183
20,10,17,0.930795,0.895772
20,10,18,0.933983,0.906225
20,10,19,0.933161,0.918032
20,10,20,0.930183,0.904799
20,11,1,0.850132,0.64848
20,11,2,0.859966,0.619183
20,11,3,0.827316,0.67531
20,11,4,0.852972,0.736491
20,11,5,0.853537,0.640456
20,11,6,0.858431,0.574734
20,11,7,0.853843,0.647795
20,11,8,0.766637,0.61121
20,11,9,0.856513,0.658318
20,11,10,0.863466,0.633701
20,11,11,0.823076,0.70419
20,11,12,0.852975,0.587447
20,11,13,0.854794,0.661417
20,11,14,0.833239,0.623646
20,11,15,0.864851,0.582694
20,11,16,0.844307,0.688299
20,11,17,0.871782,0.572907
20,11,18,0.777342,0.620396
20,11,19,0.851002,0.62533
20,11,20,0.739731,0.716498
20,12,1,0.804638,0.753892
20,12,2,0.803952,0.729942
20,12,3,0.819846,0.785764
20,12,4,0.805675,0.67687
20,12,5,0.819799,0.745451
20,12,6,0.808764,0.753682
20,12,7,0.814679,0.734462
20,12,8,0.796749,0.77419
20,12,9,0.802942,0.712296
20,12,10,0.779248,0.712116
20,12,11,0.808055,0.761784
20,12,12,0.810544,0.769856
20,12,13,0.81449,0.79306
20,12,14,0.79826,0.717983
20,12,15,0.796144,0.754761
20,12,16,0.807555,0.761124
20,12,17,0.809433,0.792745
20,12,18,0.797256,0.709381
20,12,19,0.801124,0.735883
20,12,20,0.803258,0.779003
21,1,1,0.889141,0.589766
21,1,2,0.889483,0.628851
21,1,3,0.893579,0.603189
21,1,4,0.885031,0.60387
21,1,5,0.893894,0.610083
21,1,6,0.871355,0.55695
21,1,7,0.880009,0.591588
21,1,8,0.883786,0.594974
21,1,9,0.893832,0.580813
21,1,10,0.886153,0.595803
21,1,11,0.869957,0.565144
21,1,12,0.887988,0.590539
21,1,13,0.887622,0.563649
21,1,14,0.894272,0.595451
21,1,15,0.892177,0.61951
21,1,16,0.883588,0.585304
21,1,17,0.887316,0.607978
21,1,18,0.892819,0.611698
21,1,19,0.893205,0.609655
21,1,20,0.880563,0.598397
21,2,1,0.904995,0.828995
21,2,2,0.921635,0.863815
21,2,3,0.918464,0.857647
21,2,4,0.929561,0.856877
21,2,5,0.918261,0.853325
21,2,6,0.92063,0.834639
21,2,7,0.923526,0.856047
21,2,8,0.915003,0.836914
21,2,9,0.929467,0.829679
21,2,10,0.915027,0.854045
21,2,11,0.915917,0.857997
21,2,12,0.923218,0.833854
21,2,13,0.928687,0.848434
21,2,14,0.903841,0.8018
21,2,15,0.923503,0.85347
21,2,16,0.922959,0.857195
21,2,17,0.927906,0.832085
21,2,18,0.926641,0.849957
21,2,19,0.911513,0.845812
21,2,20,0.921369,0.841232
21,3,1,0.892041,0.869389
21,3,2,0.90161,0.884365
21,3,3,0.887399,0.857808
21,3,4,0.879298,0.858737
21,3,5,0.897564,0.876671
21,3,6,0.900582,0.880169
21,3,7,0.899575,0.872601
21,3,8,0.904706,0.893435
21,3,9,0.90168,0.875521
21,3,10,0.890611,0.867689
21,3,11,0.89971,0.883934
21,3,12,0.885237,0.857907
21,3,13,0.900404,0.890278
21,3,14,0.89866,0.881413
21,3,15,0.894018,0.890338
21,3,16,0.89834,0.892023
21,3,17,0.883419,0.870567
21,3,18,0.897827,0.870369
21,3,19,0.898698,0.883478
21,3,20,0.89487,0.885931
21,4,1,0.876081,0.834763
21,4,2,0.893973,0.864307
21,4,3,0.898438,0.880806
21,4,4,0.897894,0.847956
21,4,5,0.896331,0.861582
21,4,6,0.896675,0.874905
21,4,7,0.87861,0.857272
21,4,8,0.897735,0.875281
21,4,9,0.903302,0.872761
21,4,10,0.900759,0.866399
21,4,11,0.900113,0.871915
21,4,12,0.903209,0.878131
21,4,13,0.897473,0.869643
21,4,14,0.897709,0.881268
21,4,15,0.895658,0.869753
21,4,16,0.899621,0.85097
21,4,17,0.901108,0.871642
21,4,18,0.892656,0.873547
21,4,19,0.897213,0.864813
21,4,20,0.897622,0.878213
21,5,1,0.912437,0.871951
21,5,2,0.899214,0.850801
21,5,3,0.903626,0.856903
21,5,4,0.907749,0.859829
21,5,5,0.890683,0.845363
21,5,6,0.906438,0.859686
21,5,7,0.912044,0.863092
21,5,8,0.913391,0.857034
21,5,9,0.907627,0.862809
21,5,10,0.903389,0.859501
21,5,11,0.912582,0.865442
21,5,12,0.911963,0.862359
21,5,13,0.912961,0.870701
21,5,14,0.906003,0.873844
21,5,15,0.897792,0.858111
21,5,16,0.907003,0.858493
21,5,17,0.888115,0.835121
21,5,18,0.906478,0.851402
21,5,19,0.891644,0.850545
21,5,20,0.899728,0.846786
21,6,1,0.904404,0.817776
21,6,2,0.918332,0.861405
21,6,3,0.9179,0.871391
21,6,4,0.921916,0.858609
21,6,5,0.925438,0.867565
21,6,6,0.897298,0.841412
21,6,7,0.920934,0.811634
21,6,8,0.926866,0.841499
21,6,9,0.910461,0.853801
21,6,10,0.916015,0.838158
21,6,11,0.923057,0.850052
21,6,12,0.920856,0.844559
21,6,13,0.916818,0.83648
21,6,14,0.920959,0.855593
21,6,15,0.916642,0.856175
21,6,16,0.925618,0.841588
21,6,17,0.924903,0.875774
21,6,18,0.911447,0.865876
21,6,19,0.907255,0.845502
21,6,20,0.919453,0.859252
21,7,1,0.937311,0.827322
21,7,2,0.940093,0.816125
21,7,3,0.946857,0.832889
21,7,4,0.941093,0.827205
21,7,5,0.935902,0.822664
21,7,6,0.915955,0.841635
21,7,7,0.93832,0.818409
21,7,8,0.94376,0.841373
21,7,9,0.935118,0.868155
21,7,10,0.919688,0.833069
21,7,11,0.939327,0.838715
21,7,12,0.910224,0.802425
21,7,13,0.941054,0.8393
21,7,14,0.936878,0.803924
21,7,15,0.942386,0.815833
21,7,16,0.934551,0.822164
21,7,17,0.94962,0.846184
21,7,18,0.941834,0.83303
21,7,19,0.933086,0.825279
21,7,20,0.933382,0.854574
21,8,1,0.887886,0.637091
21,8,2,0.884471,0.619826
21,8,3,0.889428,0.616106
21,8,4,0.870841,0.613535
21,8,5,0.882145,0.607311
21,8,6,0.863525,0.563932
21,8,7,0.882826,0.599677
21,8,8,0.877483,0.60863
21,8,9,0.890166,0.6275
21,8,10,0.867701,0.592433
21,8,11,0.882321,0.623471
21,8,12,0.888217,0.628053
21,8,13,0.88182,0.619842
21,8,14,0.87149,0.513397
21,8,15,0.876232,0.596983
21,8,16,0.888443,0.654523
21,8,17,0.877421,0.627795
21,8,18,0.876495,0.585538
21,8,19,0.874902,0.563901
21,8,20,0.885715,0.608064
21,9,1,0.916261,0.919751
21,9,2,0.908982,0.817948
21,9,3,0.907314,0.907308
21,9,4,0.926538,0.910705
21,9,5,0.916598,0.902746
21,9,6,0.921951,0.856296
21,9,7,0.893537,0.906723
21,9,8,0.920852,0.915085
21,9,9,0.917206,0.834168
21,9,10,0.897378,0.9119
21,9,11,0.911624,0.912009
21,9,12,0.922985,0.915723
21,9,13,0.924442,0.914951
21,9,14,0.922277,0.91483
21,9,15,0.901559,0.910493
21,9,16,0.923642,0.902917
21,9,17,0.910546,0.906048
21,9,18,0.894797,0.909244
21,9,19,0.915216,0.919812
21,9,20,0.922343,0.867763
21,10,1,0.931836,0.914859
21,10,2,0.934194,0.910304
21,10,3,0.930811,0.917168
21,10,4,0.920386,0.863624
21,10,5,0.927485,0.889902
21,10,6,0.929888,0.876056
21,10,7,0.933775,0.901273
21,10,8,0.931192,0.895252
21,10,9,0.930452,0.903559
21,10,10,0.925336,0.884257
21,10,11,0.930109,0.897478
21,10,12,0.933383,0.907039
21,10,13,0.932683,0.917531
21,10,14,0.931055,0.913671
21,10,15,0.933609,0.902137
21,10,16,0.931705,0.888712
21,10,17,0.929436,0.894948
21,10,18,0.932815,0.897031
21,10,19,0.929876,0.894298
21,10,20,0.929627,0.904682
21,11,1,0.854279,0.640678
21,11,2,0.846273,0.644114
21,11,3,0.832658,0.658401
21,11,4,0.854216,0.74026
21,11,5,0.854236,0.681826
21,11,6,0.869955,0.559317
21,11,7,0.858237,0.610675
21,11,8,0.769253,0.612532
21,11,9,0.858172,0.64408
21,11,10,0.864823,0.647462
21,11,11,0.772999,0.738168
21,11,12,0.843529,0.612027
21,11,13,0.855402,0.646616
21,11,14,0.838274,0.642613
21,11,15,0.861068,0.590338
21,11,16,0.853663,0.65547
21,11,17,0.858121,0.583667
21,11,18,0.778685,0.621767
21,11,19,0.845625,0.622803
21,11,20,0.737859,0.720593
21,12,1,0.806287,0.760681
21,12,2,0.80802,0.725541
21,12,3,0.822397,0.776801
21,12,4,0.820835,0.734047
21,12,5,0.808992,0.753891
21,12,6,0.812463,0.76609
21,12,7,0.81369,0.739145
21,12,8,0.796723,0.780187
21,12,9,0.795792,0.760512
21,12,10,0.777855,0.687597
21,12,11,0.810174,0.76505
21,12,12,0.811269,0.785947
21,12,13,0.796237,0.76966
21,12,14,0.796469,0.721063
21,12,15,0.796136,0.738665
21,12,16,0.809245,0.783207
21,12,17,0.808336,0.784144
21,12,18,0.79681,0.705665
21,12,19,0.810723,0.723911
21,12,20,0.805561,0.794911
22,1,1,0.889385,0.610657
22,1,2,0.887328,0.609625
22,1,3,0.888111,0.601144
22,1,4,0.875399,0.573906
22,1,5,0.886085,0.600485
22,1,6,0.891475,0.601639
22,1,7,0.891386,0.635404
22,1,8,0.890281,0.612777
22,1,9,0.891043,0.629431
22,1,10,0.874984,0.582866
22,1,11,0.886965,0.594468
22,1,12,0.874399,0.553488
22,1,13,0.882226,0.60346
22,1,14,0.89084,0.618512
22,1,15,0.874685,0.564842
22,1,16,0.882322,0.614338
22,1,17,0.893092,0.599794
22,1,18,0.878313,0.591383
22,1,19,0.872804,0.598752
22,1,20,0.894972,0.611794
22,2,1,0.927162,0.851957
22,2,2,0.902579,0.831491
22,2,3,0.913311,0.851374
22,2,4,0.924259,0.846701
22,2,5,0.927014,0.840354
22,2,6,0.926152,0.859613
22,2,7,0.921405,0.835688
22,2,8,0.919036,0.844636
22,2,9,0.918178,0.854117
22,2,10,0.919967,0.855661
22,2,11,0.91682,0.835876
22,2,12,0.930169,0.828142
22,2,13,0.928269,0.856555
22,2,14,0.905822,0.816883
22,2,15,0.930745,0.847435
22,2,16,0.931299,0.817814
22,2,17,0.920148,0.86667
22,2,18,0.924511,0.848313
22,2,19,0.931454,0.835801
22,2,20,0.920206,0.852187
22,3,1,0.899537,0.859837
22,3,2,0.892181,0.875739
22,3,3,0.894603,0.855331
22,3,4,0.85884,0.842394
22,3,5,0.889255,0.87903
22,3,6,0.894179,0.881444
22,3,7,0.894036,0.876966
22,3,8,0.889481,0.866629
22,3,9,0.898996,0.878786
22,3,10,0.896174,0.863514
22,3,11,0.900989,0.853573
22,3,12,0.883672,0.859037
22,3,13,0.868803,0.850911
22,3,14,0.903699,0.87456
22,3,15,0.895647,0.874709
22,3,16,0.902187,0.875636
22,3,17,0.898474,0.858543
22,3,18,0.904583,0.893575
22,3,19,0.898966,0.888896
22,3,20,0.902132,0.884026
22,4,1,0.873716,0.841842
22,4,2,0.895252,0.869498
22,4,3,0.897762,0.871322
22,4,4,0.894603,0.846398
22,4,5,0.893385,0.87389
22,4,6,0.90434,0.873149
22,4,7,0.904382,0.86939
22,4,8,0.877444,0.827499
22,4,9,0.897688,0.870378
22,4,10,0.903269,0.864695
22,4,11,0.896638,0.871974
22,4,12,0.879117,0.828381
22,4,13,0.899037,0.849954
22,4,14,0.895542,0.862567
22,4,15,0.901985,0.862399
22,4,16,0.894612,0.874456
22,4,17,0.904563,0.863448
22,4,18,0.893397,0.873546
22,4,19,0.901546,0.867172
22,4,20,0.896564,0.797593
22,5,1,0.914328,0.871414
22,5,2,0.909318,0.857147
22,5,3,0.900332,-0.252599
22,5,4,0.901918,0.848457
22,5,5,0.899279,0.855142
22,5,6,0.915781,0.859534
22,5,7,0.912457,0.869829
22,5,8,0.908294,0.861843
22,5,9,0.91239,0.863836
22,5,10,0.895311,0.857372
22,5,11,0.911561,0.876725
22,5,12,0.899712,0.845216
22,5,13,0.909704,0.858097
22,5,14,0.902432,0.857446
22,5,15,0.908978,0.870999
22,5,16,0.898199,0.843023
22,5,17,0.904561,0.825674
22,5,18,0.91017,0.859288
22,5,19,0.914589,0.875324
22,5,20,0.890756,0.860979
22,6,1,0.892663,0.816971
22,6,2,0.921277,0.87969
22,6,3,0.909012,0.814418
22,6,4,0.925586,0.845967
22,6,5,0.920875,0.862709
22,6,6,0.916086,0.842795
22,6,7,0.927076,0.835053
22,6,8,0.923836,0.836959
22,6,9,0.916393,0.861677
22,6,10,0.91975,0.857668
22,6,11,0.918565,0.817463
22,6,12,0.918667,0.856437
22,6,13,0.918216,0.83309
22,6,14,0.918984,0.845562
22,6,15,0.910686,0.845468
22,6,16,0.916505,0.833949
22,6,17,0.925646,0.833551
22,6,18,0.917491,0.849355
22,6,19,0.919558,0.865002
22,6,20,0.913052,0.818089
22,7,1,0.935456,0.826751
22,7,2,0.942456,0.827005
22,7,3,0.944142,0.83954
22,7,4,0.945975,0.829461
22,7,5,0.932445,0.83436
22,7,6,0.941698,0.823577
22,7,7,0.944904,0.84217
22,7,8,0.942505,0.833119
22,7,9,0.936616,0.866376
22,7,10,0.930354,0.856878
22,7,11,0.943302,0.832273
22,7,12,0.909539,0.795499
22,7,13,0.937451,0.812976
22,7,14,0.938387,0.808346
22,7,15,0.944466,0.809717
22,7,16,0.934896,0.829325
22,7,17,0.946624,0.850884
22,7,18,0.938561,0.839745
22,7,19,0.932425,0.844283
22,7,20,0.937169,0.854778
22,8,1,0.885561,0.61821
22,8,2,0.887365,0.631683
22,8,3,0.881162,0.626048
22,8,4,0.8829,0.583126
22,8,5,0.88114,0.61019
22,8,6,0.885943,0.632996
22,8,7,0.872788,0.508464
22,8,8,0.865411,0.588481
22,8,9,0.876793,0.611504
22,8,10,0.860785,0.517289
22,8,11,0.878335,0.625273
22,8,12,0.882306,0.61808
22,8,13,0.885052,0.599722
22,8,14,0.885928,0.597768
22,8,15,0.869119,0.510877
22,8,16,0.872826,0.602342
22,8,17,0.882059,0.63241
22,8,18,0.873672,0.623258
22,8,19,0.886868,0.634081
22,8,20,0.888769,0.599697
22,9,1,0.925415,0.914918
22,9,2,0.906639,0.855319
22,9,3,0.922309,0.884932
22,9,4,0.90851,0.875195
22,9,5,0.921042,0.87538
22,9,6,0.917018,0.858437
22,9,7,0.9028,0.916114
22,9,8,0.919681,0.913108
22,9,9,0.916886,0.884647
22,9,10,0.892285,0.903234
22,9,11,0.9182,0.864779
22,9,12,0.926558,0.905964
22,9,13,0.92582,0.805986
22,9,14,0.900427,0.823667
22,9,15,0.905036,0.918161
22,9,16,0.916224,0.917121
22,9,17,0.911035,0.926547
22,9,18,0.899553,0.906525
22,9,19,0.924579,0.904049
22,9,20,0.924661,0.895021
22,10,1,0.932452,0.916725
22,10,2,0.933925,0.90954
22,10,3,0.932813,0.916558
22,10,4,0.920754,0.865393
22,10,5,0.929788,0.891632
22,10,6,0.93314,0.89137
22,10,7,0.933239,0.911014
22,10,8,0.93015,0.900936
22,10,9,0.931704,0.90991
22,10,10,0.927916,0.891778
22,10,11,0.929939,0.896137
22,10,12,0.932799,0.896837
22,10,13,0.933327,0.905517
22,10,14,0.929928,0.912653
22,10,15,0.932785,0.891833
22,10,16,0.928468,0.875851
22,10,17,0.927719,0.890395
22,10,18,0.933523,0.899974
22,10,19,0.932228,0.895544
22,10,20,0.933406,0.914441
22,11,1,0.85036,0.652462
22,11,2,0.843711,0.628396
22,11,3,0.824659,0.70742
22,11,4,0.850818,0.739526
22,11,5,0.846863,0.635967
22,11,6,0.811581,0.653638
22,11,7,0.854363,0.656882
22,11,8,0.771458,0.631513
22,11,9,0.866622,0.641145
22,11,10,0.865799,0.662127
22,11,11,0.836233,0.672768
22,11,12,0.836159,0.623911
22,11,13,0.856267,0.631086
22,11,14,0.836448,0.632726
22,11,15,0.85201,0.628846
22,11,16,0.843774,0.60717
22,11,17,0.869256,0.567354
22,11,18,0.865956,0.573761
22,11,19,0.854384,0.612731
22,11,20,0.737567,0.696234
22,12,1,0.802877,0.754316
22,12,2,0.804399,0.731174
22,12,3,0.81903,0.787499
22,12,4,0.80804,0.692298
22,12,5,0.802089,0.814678
22,12,6,0.81066,0.769433
22,12,7,0.816548,0.749309
22,12,8,0.796613,0.778718
22,12,9,0.799774,0.724343
22,12,10,0.776265,0.681766
22,12,11,0.807475,0.774676
22,12,12,0.814336,0.765499
22,12,13,0.817129,0.725474
22,12,14,0.793577,0.774959
22,12,15,0.800877,0.745586
22,12,16,0.805014,0.794562
22,12,17,0.809715,0.796536
22,12,18,0.797115,0.704145
22,12,19,0.804256,0.772254
22,12,20,0.804819,0.797655
23,1,1,0.8943,0.600612
23,1,2,0.89271,0.606777
23,1,3,0.890037,0.611888
23,1,4,0.894953,0.603447
23,1,5,0.89082,0.598142
23,1,6,0.89124,0.589803
23,1,7,0.880947,0.577466
23,1,8,0.891209,0.607374
23,1,9,0.891819,0.597306
23,1,10,0.895501,0.600592
23,1,11,0.889545,0.601194
23,1,12,0.893697,0.597053
23,1,13,0.893088,0.606792
23,1,14,0.874885,0.560348
23,1,15,0.874868,0.562168
23,1,16,0.867659,0.600089
23,1,17,0.889204,0.62643
23,1,18,0.892079,0.617445
23,1,19,0.891463,0.615713
23,1,20,0.877197,0.569592
23,2,1,0.930911,0.835876
23,2,2,0.929143,0.819134
23,2,3,0.924524,0.84942
23,2,4,0.925933,0.813343
23,2,5,0.922217,0.859632
23,2,6,0.930038,0.846468
23,2,7,0.928244,0.84805
23,2,8,0.909712,0.848518
23,2,9,0.923349,0.833813
23,2,10,0.93205,0.832888
23,2,11,0.907859,0.817342
23,2,12,0.925448,0.846987
23,2,13,0.921147,0.858662
